ACSSF,2012e5,dc,000,0003,0000198,269,110,32,0,0,23,10,0,45,0,0,0,0,0,0,0,159,87,23,0,0,5,0,35,9,0,0,0,0,0,0,5372,2360,149,109,120,21,58,251,71,126,297,293,395,215,224,31,3012,79,61,65,114,173,173,107,191,347,380,509,410,309,94,669,357,0,0,0,30,0,166,0,13,73,45,18,12,0,0,312,0,0,0,0,9,127,16,12,87,20,29,0,0,12,42.0,40.5,44.0,46.2,43.4,48.5,52.0,26.4,52.8,.,.,.,18.8,19.8,18.5,.,.,.,21.6,23.5,21.4,7.7,18.0,2.9,47.9,44.7,50.0,29.2,23.7,34.3,7064
ACSSF,2012e5,dc,000,0003,0000199,149,67,0,0,0,0,0,11,29,27,0,0,0,0,0,0,82,0,21,11,0,0,0,31,7,0,12,0,0,0,0,2055,1052,47,89,22,22,0,99,78,60,165,146,142,126,42,14,1003,101,21,58,0,24,17,133,17,212,108,161,90,42,19,146,33,0,0,0,0,0,0,13,0,20,0,0,0,0,0,113,0,0,0,0,0,0,17,26,29,0,0,0,14,27,40.7,41.0,40.7,41.8,42.2,41.6,25.4,8.6,26.0,.,.,.,42.2,.,42.2,.,.,.,.,.,.,26.5,26.8,26.3,41.9,42.6,41.6,37.4,35.4,40.5,2552
ACSSF,2012e5,dc,000,0003,0000200,135,39,0,15,8,10,0,0,0,0,0,0,6,0,0,0,96,12,9,0,19,46,10,0,0,0,0,0,0,0,0,6048,2705,94,52,87,71,846,351,65,25,142,247,252,277,105,91,3343,69,70,134,77,1326,511,41,36,174,211,285,243,75,91,482,174,0,9,0,0,57,25,0,0,29,29,17,8,0,0,308,0,0,0,0,138,64,0,0,19,19,23,36,9,0,20.2,20.6,20.0,20.3,20.8,20.0,19.8,19.3,20.0,.,.,.,20.4,20.3,20.6,.,.,.,40.2,40.1,41.1,17.7,10.6,18.3,20.3,20.8,20.0,20.6,21.6,20.4,7495
ACSSF,2012e5,dc,000,0003,0000201,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,9,0,0,0,0,0,12,6,0,0,0,1908,957,44,171,18,49,10,22,26,12,162,163,135,58,59,28,951,24,110,72,15,15,11,52,50,159,188,107,74,35,39,217,117,22,33,16,2,0,0,0,7,27,0,0,10,0,0,100,0,34,4,8,0,0,0,11,16,0,14,13,0,0,42.6,42.6,42.7,43.1,43.1,43.2,60.1,45.5,60.4,.,.,.,24.2,26.8,11.3,.,.,.,42.0,42.3,0,52.4,.,52.4,43.7,43.7,43.9,14.9,10.2,33.4,2302
ACSSF,2012e5,dc,000,0003,0000202,490,349,122,107,16,0,0,0,0,14,45,25,0,20,0,0,141,0,0,49,0,0,17,0,30,30,0,15,0,0,0,6557,3080,274,288,103,44,123,286,195,178,344,411,429,198,143,64,3477,81,195,218,50,99,359,326,207,370,434,527,250,199,162,303,94,0,16,0,0,0,0,0,0,17,49,0,12,0,0,209,36,20,0,0,8,9,0,19,52,0,0,14,41,10,38.2,36.6,39.2,40.6,38.9,41.0,22.3,16.5,39.4,.,.,.,37.9,44.8,34.7,.,.,.,.,.,.,10.7,6.5,30.4,40.5,38.2,41.2,40.5,48.5,35.7,7996
ACSSF,2012e5,dc,000,0003,0000203,41,41,0,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369,967,29,6,1,0,117,208,64,201,111,79,71,54,26,0,1402,13,39,0,0,70,293,224,210,150,153,98,81,51,20,243,108,0,0,0,0,27,23,0,30,0,0,28,0,0,0,135,48,0,0,0,0,0,0,64,0,23,0,0,0,0,32.5,34.0,30.9,31.1,32.0,30.7,42.1,49.0,42.1,.,.,.,35.9,52.7,27.1,.,.,.,.,.,.,40.9,40.9,.,31.2,31.9,30.7,30.9,32.1,30.8,3144
ACSSF,2012e5,dc,000,0003,0000204,197,81,9,0,45,0,0,16,0,0,5,6,0,0,0,0,116,12,11,28,0,0,0,0,0,27,11,0,0,7,20,3255,1551,60,74,106,55,46,115,106,103,155,193,222,205,94,17,1704,34,25,70,56,13,64,99,121,149,320,330,218,72,133,225,141,0,0,0,0,0,13,1,59,41,27,0,0,0,0,84,13,8,0,0,0,0,0,8,20,0,35,0,0,0,47.5,40.5,50.0,47.3,40.5,52.1,61.2,60.4,82.3,.,.,.,49.2,47.9,49.3,.,.,.,.,.,.,12.9,12.7,37.3,48.4,42.0,52.4,37.0,34.9,42.2,4272
ACSSF,2012e5,dc,000,0003,0000205,129,87,26,0,0,0,0,0,0,31,0,0,10,0,20,0,42,0,0,0,0,0,30,0,0,0,0,0,0,12,0,3911,2119,160,93,82,17,0,153,370,220,226,281,226,145,115,31,1792,17,119,0,17,0,82,329,112,345,269,223,149,94,36,428,133,0,18,0,0,0,0,0,41,0,24,5,0,45,0,295,0,31,0,38,23,0,0,54,0,28,41,72,8,0,36.9,32.2,40.8,38.8,33.8,41.0,48.1,50.6,48.0,.,.,.,28.1,27.6,30.8,.,.,.,58.1,32.6,58.5,31.3,31.6,23.0,38.4,33.1,41.0,45.3,54.3,45.1,5164
ACSSF,2012e5,dc,000,0003,0000206,77,58,0,0,0,10,24,24,0,0,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,9,0,0,0,0,3008,1247,68,56,33,0,0,154,124,134,103,140,176,140,89,30,1761,25,71,53,16,0,299,377,52,209,167,221,115,121,35,276,140,21,0,16,0,0,0,0,53,50,0,0,0,0,0,136,0,0,19,0,0,60,0,11,8,18,20,0,0,0,33.9,35.9,33.5,35.2,36.2,33.6,68.2,68.6,66.4,.,.,.,33.2,33.0,33.4,.,.,.,30.6,.,21.6,18.8,18.8,11.0,36.3,38.8,33.5,33.2,33.6,24.5,4199
ACSSF,2012e5,dc,000,0003,0000207,229,108,20,0,0,0,0,0,0,61,27,0,0,0,0,0,121,0,0,0,0,0,0,59,21,26,0,15,0,0,0,5909,2410,128,0,15,0,0,189,503,187,374,270,318,267,118,41,3499,161,0,24,0,81,405,635,510,302,240,419,281,216,225,753,445,40,0,0,0,36,28,84,0,96,87,0,74,0,0,308,0,0,0,0,0,20,47,60,54,34,62,31,0,0,35.2,35.6,33.6,35.8,37.9,34.0,31.6,24.7,32.0,.,.,.,32.1,31.1,32.7,.,.,.,46.3,34.8,.,30.9,32.7,30.1,35.7,38.2,33.9,36.1,35.8,36.9,7635
ACSSF,2012e5,dc,000,0003,0000208,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879,1203,53,72,97,52,10,34,114,0,252,204,173,93,27,22,1676,164,208,69,45,34,47,99,31,322,205,234,169,29,20,202,88,0,0,0,28,0,0,0,18,0,34,8,0,0,0,114,0,5,10,8,3,59,0,0,9,20,0,0,0,0,39.0,41.0,38.7,39.9,41.9,39.0,28.2,32.1,25.4,.,.,.,33.9,10.8,39.5,.,.,.,20.7,15.9,20.7,.,.,.,40.9,41.9,39.3,22.0,31.9,20.7,3469
ACSSF,2012e5,dc,000,0003,0000209,119,85,16,14,27,0,0,0,0,0,9,10,9,0,0,0,34,0,7,17,0,0,0,0,0,0,10,0,0,0,0,1995,1033,88,89,64,32,20,74,36,11,180,170,143,75,32,19,962,70,37,48,18,0,9,0,29,195,111,204,96,65,80,192,85,0,0,0,9,0,0,0,0,3,22,51,0,0,0,107,0,0,0,0,0,0,12,17,0,44,0,34,0,0,45.0,42.2,50.3,46.7,42.1,51.5,57.3,57.3,62.3,.,.,.,26.8,23.6,31.8,.,.,.,.,.,.,13.2,10.8,13.6,44.9,41.1,51.1,52.0,64.2,51.7,2974
ACSSF,2012e5,dc,000,0003,0000210,169,96,61,21,0,0,0,0,0,0,0,14,0,0,0,0,73,11,10,0,0,0,9,0,9,0,34,0,0,0,0,4689,2317,181,188,130,74,32,53,77,47,309,324,428,272,121,81,2372,211,107,228,65,11,48,68,69,291,422,305,280,99,168,276,106,0,0,47,0,0,0,0,0,32,27,0,0,0,0,170,16,17,19,24,0,0,0,0,25,28,23,18,0,0,46.7,46.0,48.0,47.4,46.8,47.9,46.8,28.9,51.9,.,.,.,56.1,56.5,54.7,.,.,.,12.8,10.8,15.1,5.6,3.2,32.7,47.9,47.6,48.1,39.6,41.4,39.4,6066
ACSSF,2012e5,dc,000,0003,0000211,127,89,0,0,0,22,0,0,0,0,23,27,17,0,0,0,38,0,0,0,0,0,0,0,0,0,23,0,0,15,0,890,473,22,24,47,0,18,0,6,6,48,120,98,40,38,6,417,47,25,35,13,0,5,25,14,56,77,51,20,31,18,268,129,0,34,0,2,0,0,0,0,37,27,25,4,0,0,139,0,8,34,0,23,0,0,0,46,28,0,0,0,0,49.5,49.8,49.3,51.5,53.1,39.3,50.1,47.8,54.4,66.5,66.5,.,.,.,.,.,.,.,18.8,35.1,18.8,49.8,37.0,49.8,51.4,53.1,39.3,37.6,42.7,35.5,4287
ACSSF,2012e5,dc,000,0003,0000212,54,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,40,0,0,0,0,0,0,19,12,0,0,0,0,9,0,907,451,26,12,0,0,0,50,54,61,104,72,36,36,0,0,456,44,12,0,10,8,8,57,92,125,42,20,34,4,0,171,89,0,0,0,0,0,0,53,0,5,0,18,13,0,0,82,0,0,0,0,0,34,0,0,19,0,17,12,0,0,38.0,40.7,37.6,37.0,38.3,36.5,45.9,47.5,43.8,.,.,.,34.5,3.8,37.7,.,.,.,29.3,.,22.8,30.7,.,30.1,36.5,38.1,34.8,29.9,29.7,35.7,2767
ACSSF,2012e5,dc,000,0003,0000213,196,53,11,0,0,0,0,27,0,0,0,0,15,0,0,0,143,0,0,0,22,0,19,8,0,28,0,23,35,8,0,105,59,0,18,0,0,0,17,8,0,9,0,0,7,0,0,46,0,0,0,0,0,6,9,0,16,6,1,0,0,8,713,433,16,16,77,86,0,0,55,40,83,34,26,0,0,0,280,30,40,0,0,0,28,47,29,16,12,70,8,0,0,39.1,35.7,44.5,33.7,24.6,44.1,43.2,39.5,49.4,.,.,.,61.4,38.0,.,.,.,.,26.8,26.1,28.5,44.1,24.6,44.7,29.4,24.7,44.1,28.4,26.9,28.8,3316
ACSSF,2012e5,dc,000,0003,0000214,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,114,73,9,0,0,0,0,15,9,0,9,21,10,0,0,0,41,0,0,0,0,0,0,9,9,0,0,14,9,0,0,1982,1040,84,165,68,13,122,38,39,180,136,111,35,0,49,0,942,128,149,20,0,28,15,124,35,218,142,50,33,0,0,35.2,31.4,39.4,35.0,34.1,36.4,40.6,36.0,47.2,19.9,19.8,.,.,.,.,.,.,.,22.2,20.8,22.5,.,.,.,38.7,38.4,55.4,29.9,29.8,32.2,5220
ACSSF,2012e5,dc,000,0003,0000215,40,27,7,8,6,0,0,0,0,0,0,6,0,0,0,0,13,0,0,7,0,0,0,0,0,6,0,0,0,0,0,200,77,18,0,0,0,0,0,11,9,39,0,0,0,0,0,123,0,5,0,0,0,25,28,9,34,0,22,0,0,0,249,87,7,7,18,0,0,0,0,19,7,29,0,0,0,0,162,7,0,33,0,0,21,11,13,33,8,36,0,0,0,43.2,42.9,43.3,32.5,32.8,31.4,45.5,46.5,45.2,54.9,.,54.9,34.5,35.0,.,.,.,.,26.4,.,20.9,10.7,5.8,10.9,32.4,35.0,31.4,33.1,32.3,33.7,3832
ACSSF,2012e5,dc,000,0003,0000216,58,17,5,0,0,0,0,0,0,0,0,12,0,0,0,0,41,7,13,0,0,12,0,9,0,0,0,0,0,0,0,149,53,5,0,0,0,0,0,5,13,22,0,8,0,0,0,96,5,0,0,0,0,0,6,54,11,8,4,0,0,8,238,84,14,15,0,0,0,0,8,16,0,5,20,6,0,0,154,35,0,7,0,0,5,0,7,13,19,13,0,55,0,42.8,40.5,44.1,35.7,35.2,44.5,45.1,43.6,46.2,.,.,.,51.1,35.8,51.3,.,.,.,28.4,8.8,34.8,18.3,48.3,18.0,33.8,35.3,33.7,39.0,31.6,49.3,2194
ACSSF,2012e5,dc,000,0003,0000217,166,88,7,0,29,0,0,14,0,0,0,23,0,0,15,0,78,0,8,0,0,0,17,0,5,37,0,0,11,0,0,458,199,12,0,0,0,7,0,8,5,27,46,53,21,0,20,259,4,6,1,0,0,8,13,42,40,46,65,20,5,9,604,316,46,17,20,11,0,0,43,38,99,42,0,0,0,0,288,25,36,5,0,0,27,29,18,93,21,5,29,0,0,41.6,40.6,42.5,48.0,47.9,48.1,49.0,41.6,51.8,.,.,.,60.2,68.3,59.5,.,.,.,29.5,29.3,34.7,38.1,23.6,38.4,52.1,53.4,51.9,34.6,34.4,35.1,2427
ACSSF,2012e5,dc,000,0003,0000218,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,13,0,14,0,0,0,0,0,9,13,0,0,0,817,369,51,0,1,16,0,0,2,51,156,45,0,0,34,13,448,51,10,10,12,1,0,18,86,77,62,61,21,39,0,738,308,56,6,16,28,0,26,0,14,43,98,3,0,18,0,430,58,58,10,43,0,58,0,0,68,88,19,18,10,0,44.2,40.9,46.4,38.3,38.4,38.2,54.3,54.3,54.3,.,.,.,.,.,.,.,.,.,17.6,22.3,17.3,17.8,.,17.8,38.1,38.3,37.8,34.3,36.9,24.8,3688
ACSSF,2012e5,dc,000,0003,0000219,135,108,14,21,23,9,0,0,12,0,8,0,11,10,0,0,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,234,153,11,0,0,0,0,0,68,0,33,32,9,0,0,0,81,0,0,0,0,0,0,0,31,50,0,0,0,0,0,1721,799,62,20,58,23,0,81,91,48,99,192,100,25,0,0,922,68,35,44,139,36,65,90,105,170,103,57,10,0,0,36.3,38.1,35.0,32.8,35.1,32.4,41.5,43.1,37.6,29.8,10.8,29.9,36.0,38.3,27.9,.,.,.,37.4,46.2,26.4,29.0,14.7,52.1,36.9,29.9,37.1,32.0,35.6,29.4,5562
ACSSF,2012e5,dc,000,0003,0000220,67,51,0,0,0,0,0,0,0,16,29,6,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,8,309,185,8,9,0,1,0,0,7,8,31,104,7,0,0,10,124,11,2,0,0,0,0,45,17,19,7,16,7,0,0,1399,600,29,89,55,33,21,123,45,40,60,52,44,9,0,0,799,156,107,49,0,41,11,90,19,158,155,8,5,0,0,36.5,35.4,37.1,40.8,45.4,29.0,44.0,49.3,41.7,85.1,.,.,50.1,26.7,50.4,.,.,.,22.4,21.1,26.8,41.0,41.0,63.0,42.5,45.5,30.5,22.9,21.5,26.0,4816
ACSSF,2012e5,dc,000,0003,0000221,96,30,9,11,0,0,0,0,0,0,0,0,0,0,10,0,66,11,8,0,0,0,0,0,0,22,0,0,16,9,0,269,167,8,0,8,0,0,8,20,23,66,24,3,7,0,0,102,0,0,0,6,0,0,0,49,29,18,0,0,0,0,479,305,16,13,26,0,30,80,88,0,26,8,0,5,13,0,174,0,0,9,0,0,0,40,0,25,66,0,34,0,0,35.2,31.1,39.4,34.8,31.5,40.4,37.6,37.1,37.8,32.0,.,32.0,25.6,.,25.6,.,.,.,27.4,21.9,48.2,39.7,7.5,42.1,38.1,38.5,34.8,27.5,22.0,48.2,3665
ACSSF,2012e5,dc,000,0003,0000222,50,32,18,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,200,73,0,0,0,0,0,0,32,0,11,30,0,0,0,0,127,0,0,0,0,0,29,0,37,61,0,0,0,0,0,644,294,97,0,17,0,0,36,20,37,49,28,0,10,0,0,350,40,46,9,21,10,23,29,43,104,9,16,0,0,0,34.1,35.6,32.5,35.0,49.2,32.9,40.6,42.0,33.0,.,.,.,.,.,.,.,.,.,28.4,24.3,32.2,10.5,2.9,.,35.2,40.4,32.9,28.5,24.8,28.9,3492
ACSSF,2012e5,dc,000,0003,0000223,56,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,0,0,0,0,0,12,23,0,0,0,0,0,0,504,243,6,8,0,0,0,27,108,45,43,0,0,0,0,6,261,8,13,0,0,0,8,61,49,89,11,17,0,5,0,297,137,26,0,5,6,0,0,12,8,60,20,0,0,0,0,160,25,0,0,8,0,0,0,23,37,67,0,0,0,0,39.6,38.3,41.6,32.0,29.4,35.5,48.4,47.2,52.3,25.4,4.2,38.5,33.3,.,28.9,.,.,.,37.0,38.6,36.4,29.6,0,29.9,30.8,29.2,32.0,38.0,36.6,38.5,2838
ACSSF,2012e5,dc,000,0003,0000224,74,39,0,0,0,0,0,0,0,0,13,0,0,26,0,0,35,0,0,0,0,0,0,0,8,0,0,27,0,0,0,437,350,0,0,0,0,0,81,7,12,39,17,5,48,54,87,87,0,0,0,0,0,26,15,9,9,0,0,0,0,28,27,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,44.7,54.7,34.4,47.8,71.1,33.3,44.3,53.8,38.6,.,.,.,30.5,.,30.5,.,.,.,.,.,.,62.6,74.3,62.4,62.5,71.3,33.3,38.6,39.1,.,1647
ACSSF,2012e5,dc,000,0003,0000225,157,90,0,7,0,0,0,17,13,0,8,38,7,0,0,0,67,5,0,0,8,0,0,0,26,0,12,0,16,0,0,376,238,7,5,2,3,0,9,34,60,69,35,14,0,0,0,138,14,0,0,0,0,0,41,20,46,11,6,0,0,0,811,447,62,14,12,14,0,0,56,46,158,38,26,21,0,0,364,23,17,0,0,30,20,35,61,89,24,51,14,0,0,37.4,35.9,37.9,33.7,33.7,34.1,42.0,38.4,42.6,.,.,.,68.1,.,68.1,.,.,.,36.4,39.5,34.8,39.3,42.5,30.8,34.7,35.0,31.8,35.3,35.5,34.9,3670
ACSSF,2012e5,dc,000,0003,0000226,45,12,0,0,2,1,0,0,0,0,0,9,0,0,0,0,33,0,0,0,0,1,0,23,1,0,0,0,8,0,0,328,197,28,24,11,1,0,0,7,25,52,31,18,0,0,0,131,7,10,0,0,0,9,0,33,33,28,11,0,0,0,382,202,0,0,2,15,46,0,28,0,70,28,0,13,0,0,180,0,0,1,49,1,40,23,21,0,14,31,0,0,0,37.6,37.4,39.3,34.2,30.8,34.8,41.8,41.6,42.2,.,.,.,.,.,.,.,.,.,37.1,40.0,32.1,28.8,47.3,28.7,38.0,36.3,39.4,28.4,37.2,23.0,2319
ACSSF,2012e5,dc,000,0003,0000227,55,35,0,0,0,0,0,0,28,7,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,750,369,25,0,0,0,0,50,139,12,138,0,5,0,0,0,381,72,0,0,0,0,46,128,19,68,18,30,0,0,0,1941,1011,103,37,73,10,0,170,51,58,310,143,49,7,0,0,930,122,13,49,21,27,104,105,106,157,96,104,25,0,1,35.3,35.7,34.9,29.5,29.7,27.9,48.1,47.5,48.4,.,.,.,21.8,27.7,.,.,.,.,35.1,36.6,27.5,29.3,29.6,.,28.3,29.6,25.8,32.2,35.0,30.5,5011
ACSSF,2012e5,dc,000,0003,0000228,88,13,0,0,0,0,0,0,7,0,0,0,0,6,0,0,75,0,0,9,0,0,0,0,0,44,0,0,0,22,0,886,411,21,17,6,2,7,18,15,10,49,114,69,73,10,0,475,0,23,10,20,7,6,108,35,38,33,130,46,0,19,97,56,11,0,0,0,12,9,0,8,0,3,0,5,0,8,41,0,0,0,0,0,0,0,0,3,23,3,8,4,0,47.1,47.5,41.1,48.0,50.2,41.7,43.8,43.8,48.8,.,.,.,35.6,36.0,34.8,.,.,.,47.8,66.3,47.6,36.8,28.9,36.8,50.1,50.7,40.8,47.3,23.6,48.9,2426
ACSSF,2012e5,dc,000,0003,0000229,166,96,20,4,0,12,0,15,17,0,18,0,0,10,0,0,70,4,0,0,0,0,0,43,23,0,0,0,0,0,0,2443,1195,31,6,0,0,0,183,185,239,192,147,187,9,16,0,1248,20,27,14,0,0,66,424,294,182,66,105,21,29,0,1105,563,23,120,63,0,0,30,68,14,113,60,67,0,5,0,542,73,0,77,0,49,49,117,78,79,0,0,20,0,0,32.5,34.0,30.8,30.8,33.9,30.0,50.0,49.8,51.1,.,.,.,26.6,26.9,26.2,.,.,.,25.0,26.1,24.9,27.2,23.8,27.4,32.3,34.0,30.4,27.7,27.8,27.5,4849
ACSSF,2012e5,dc,000,0003,0000230,115,67,45,0,0,0,0,0,0,0,7,0,0,15,0,0,48,0,0,0,12,0,0,12,0,0,19,0,5,0,0,2675,1277,69,30,0,0,0,67,266,296,272,116,134,14,13,0,1398,88,48,10,0,13,174,409,215,197,49,166,11,0,18,1393,904,48,10,39,0,49,163,143,192,124,98,0,38,0,0,489,89,0,30,32,0,56,48,25,70,52,35,52,0,0,32.7,33.4,30.6,32.2,33.0,28.9,51.3,53.9,45.9,.,.,.,26.6,34.2,26.6,.,.,.,28.6,28.4,37.2,25.0,4.5,37.5,32.2,32.9,29.4,28.9,30.0,28.8,5172
